entry_time,exit_time,strategy,pnl,vega,vrp_at_entry,iv_at_entry,rv_forecast_at_entry,notional,fees,hedge_cost,stress_pnl
2026-03-14 12:00:00+00:00,2026-03-16 12:00:00+00:00,variance_proxy,0.021368334663798963,0.0,0.06496393342115492,0.5384,0.47343606657884507,0.14663234949721893,0.00014663234949721893,0.0,-0.07337189504141839
2026-03-19 13:00:00+00:00,2026-03-23 07:00:00+00:00,variance_proxy,0.03474758353048105,0.0,0.09851267818111165,0.5529,0.4543873218188883,0.24030515508144568,0.0002403051550814457,0.0,-0.12268299082373046
2026-03-28 08:00:00+00:00,2026-03-31 02:00:00+00:00,variance_proxy,0.02530400887369478,0.0,0.06676584401620633,0.5352,0.4684341559837937,0.1526872145069024,0.0001526872145069024,0.0,-0.07605960903446835
2026-04-04 07:00:00+00:00,2026-04-04 12:00:00+00:00,variance_proxy,0.06594912063674824,0.0,0.1037265445614573,0.4735,0.3697734554385427,0.3198577524908522,0.0003198577524908522,0.0,-0.14551928449571316
2026-04-05 13:00:00+00:00,2026-04-06 00:00:00+00:00,variance_proxy,-0.005092211071154196,0.0,0.1284764911700395,0.4792,0.3507235088299605,0.4334130496531889,0.0004334130496531889,0.0,-0.19891058500783443
2026-04-06 13:00:00+00:00,2026-04-07 11:00:00+00:00,variance_proxy,0.017901286499675265,0.0,0.12017739757384815,0.4811999999999999,0.36102260242615175,0.3882852622518844,0.0003882852622518844,0.0,-0.17874323762503244
2026-04-16 05:00:00+00:00,2026-04-17 02:00:00+00:00,variance_proxy,-0.0012221493326552118,0.0,0.02015513601015584,0.4403,0.4201448639898442,0.1,0.0001,0.0,-0.04445635497258355
2026-04-18 13:00:00+00:00,2026-04-20 12:00:00+00:00,variance_proxy,0.00968134559339427,0.0,0.027048537145596907,0.428,0.4009514628544031,0.1,0.0001,0.0,-0.045524363972583554
2026-04-24 13:00:00+00:00,2026-04-28 12:00:00+00:00,variance_proxy,0.01630337645797219,0.0,0.056085189010535386,0.4081,0.35201481098946463,0.17201864150329887,0.00017201864150329888,0.0,-0.08117250570325753
